time,note,subject,measure,value
2017-12-01,(后)当月同比,金融机构人民币短期贷款余额,%,93.80150483697753
2017-12-01,当月同比,工业生产者购进价格指数,%,103.6
2017-12-01,当月同比,非食品城市居民消费价格指数,%,102.3
2017-12-01,当月同比,加工工业工业生产者出厂价格指数,%,104.3
2017-12-01,(后)当月同比,办公楼施工面积,%,-110.40669856459289
2017-12-01,(后)当月同比,农林水事务支出,%,23.393911332330152
2017-12-01,(后)当月同比,个人所得税,%,13.051470588235436
2017-12-01,(后)当月同比,财产险保费收入,%,71.53846153846143
2017-12-01,(后)当月同比,社保和就业支出,%,-38.52905232751924
2017-12-01,(后)当月同比,房地产施工面积,%,-56.01682046489878
2017-12-01,(后)当月同比,企业所得税,%,-36.54822335025377
2017-12-01,(后)当月同比,商业营业用房销售面积,%,-27.361135447695794
2017-12-01,(后)当月同比,国际旅游人数,%,3.591043514998238
2017-12-01,(后)当月同比,非税收入,%,-9.344086021505438
2017-12-01,(后)当月同比,保险赔付支出,%,22.29544206479941
2017-12-01,(后)当月同比,电信业务总量,%,-15.103867783771452
2017-12-01,(后)当月同比,金融机构本外币贷款余额,%,-18.533631696724406
2017-12-01,(后)当月同比,房地产新开工面积,%,0.33755274261590973
2017-12-01,(后)当月同比,财产险赔付支出,%,50.82458770614671
2017-12-01,(后)当月同比,商业营业用房销售额,%,0.654735923177685
2017-12-01,(后)当月同比,城乡社区事务支出,%,-87.38132911392402
2017-12-01,(后)当月同比,公共财政预算收入,%,-8.0469962314343
2017-12-01,(后)当月同比,城市维护建设税,%,-0.24875621890542154
2017-12-01,(后)当月同比,商品住宅新开工面积,%,7.528400552984227
2017-12-01,(后)当月同比,旅游外汇收入,%,16.393442622950904
2017-12-01,(后)当月同比,商品住宅施工面积,%,-40.986905036777756
2017-12-01,(后)当月同比,税收收入,%,-7.136929460580943
2017-12-01,当月同比,城市居民消费价格指数,%,101.6
2017-12-01,(后)当月同比,保险保费收入,%,31.841216216216182
2017-12-01,(后)当月同比,规模以上工业企业单位数,%,10.71428571428572
2017-12-01,(后)当月同比,商品房销售额,%,25.406583823850106
2017-12-01,当月同比,燃料、动力类购进价格指数,%,100.4
2017-12-01,当月同比,有色金属材料及电线类购进价格指数,%,108.9
2017-12-01,当月同比,纺织原料类购进价格指数,%,104.1
2017-12-01,当月同比,农副产品类购进价格指数,%,101.0
2017-12-01,当月同比,其它工业原材料及半成品类购进价格指数,%,103.0
2017-12-01,当月同比,建筑材料及非金属类购进价格指数,%,107.8
2017-12-01,当月同比,木材及纸浆类购进价格指数,%,108.9
2017-12-01,当月同比,化工原料类购进价格指数,%,102.7
2017-12-01,(后)当月同比,办公楼新开工面积,%,-94.70742932281394
2017-12-01,(后)当月同比,对外承包工程营业额,%,30.357142857143018
2017-12-01,(后)当月同比,金融机构本外币存款余额,%,-1003.9926289926304
2017-12-01,当月同比,食品城市居民消费价格指数,%,98.6
2017-12-01,(后)当月同比,商业营业用房竣工面积,%,62.93399204062029
2017-12-01,(后)当月同比,邮政业务总量,%,33.71943371943367
2017-12-01,(后)当月同比,商业营业用房新开工面积,%,47.570016474464325
2017-12-01,(后)当月同比,规模以上工业企业亏损企业单位数,%,-96.47058823529412
2017-12-01,(后)当月同比,实际利用外商直接投资额,%,-91.08138238573021
2017-12-01,(后)当月同比,金融机构人民币存款余额,%,-799.8254799302017
2017-12-01,(后)当月同比,商品住宅竣工面积,%,-2.615662418260567
2017-12-01,(后)当月同比,办公楼销售面积,%,-4.359085023737618
2017-12-01,(后)当月同比,商品房销售面积,%,-13.668289997965811
2017-12-01,(后)当月同比,人身险保费收入,%,12.24832214765108
2017-12-01,(后)当月同比,教育支出,%,35.967207395778814
2017-12-01,(后)当月同比,规模以上大中型工业企业单位数,%,
2017-12-01,(后)当月同比,住宅商品房销售面积,%,-3.891250685682912
2017-12-01,(后)当月同比,契税,%,-19.618366129994147
2017-12-01,(后)当月同比,医疗卫生支出,%,14.143245693563022
2017-12-01,(后)当月同比,一般公共服务支出,%,95.61189663578699
2017-12-01,(后)当月同比,公共财政预算支出,%,30.91385458868048
2017-12-01,(后)当月同比,办公楼销售额,%,30.162162162162076
2018-01-01,(后)当月同比,办公楼施工面积,%,0.1569295947656757
2018-01-01,(后)当月同比,商业营业用房销售面积,%,15.742664841594634
2018-01-01,(后)当月同比,金融机构人民币存款余额,%,24.984558688204483
2018-01-01,(后)当月同比,住宅商品房销售面积,%,17.77704933760802
2018-01-01,(后)当月同比,金融机构人民币短期贷款余额,%,18.054707985419284
2018-01-01,(后)当月同比,非税收入,%,29.15724895059735
2018-01-01,(后)当月同比,企业所得税,%,52.09684861974431
2018-01-01,当月同比,加工工业工业生产者出厂价格指数,%,
2018-01-01,(后)当月同比,增值税,%,162.01250252066947
2018-01-01,(后)当月同比,商品房销售面积,%,19.814528477497227
2018-01-01,(后)当月同比,对外承包工程合同额,%,-3.971005357705637
2018-01-01,当月同比,原材料工业工业生产者出厂价格指数,%,
2018-01-01,当月同比,医疗保健类城市居民消费价格指数,%,
2018-01-01,当月同比,黑色金属材料类购进价格指数,%,
2018-01-01,当月同比,教育文化和娱乐类城市居民消费价格指数,%,
2018-01-01,当月同比,衣着类城市居民消费价格指数,%,
2018-01-01,当月同比,食品烟酒类城市居民消费价格指数,%,
2018-01-01,(后)当月同比,金融机构人民币个人贷款及透支,%,41.17767007260389
2018-01-01,(后)当月同比,商品住宅施工面积,%,9.75894710257894
2018-01-01,(后)当月同比,医疗卫生支出,%,44.390167034352345
2018-01-01,(后)当月同比,税收收入,%,35.0829353999774
2018-01-01,(后)当月同比,邮政业务总量,%,77.96683489545784
2018-01-01,(后)当月同比,对外承包工程营业额,%,107.68588137009188
2018-01-01,(后)当月同比,规模以上大中型工业企业单位数,%,4.6211272863008634
2018-01-01,(后)当月同比,商品住宅新开工面积,%,39.98297360909411
2018-01-01,(后)当月同比,旅游外汇收入,%,32.33082706766916
2018-01-01,(后)当月同比,城市维护建设税,%,38.961412020044065
2018-01-01,(后)当月同比,契税,%,111.86308596091598
2018-01-01,(后)当月同比,办公楼新开工面积,%,109.52380952380953
2018-01-01,(后)当月同比,国际旅游人数,%,28.846042498986748
2018-01-01,当月同比,工业生产者出厂价格指数,%,
2018-01-01,当月同比,工业生产者购进价格指数,%,
2018-01-01,(后)当月同比,办公楼销售额,%,77.4077309456213
2018-01-01,当月同比,耐用消费品工业生产者出厂价格指数,%,
2018-01-01,当月同比,衣着类工业生产者出厂价格指数,%,
2018-01-01,当月同比,食品类工业生产者出厂价格指数,%,
2018-01-01,当月同比,生活资料工业生产者出厂价格指数,%,
2018-01-01,(后)当月同比,商业营业用房竣工面积,%,34.84343770819456
2018-01-01,(后)当月同比,农林水事务支出,%,40.296466228437836
2018-01-01,(后)当月同比,规模以上工业企业单位数,%,12.052700438405228
2018-01-01,(后)当月同比,实际利用外商直接投资额,%,28.07017543859649
2018-01-01,(后)当月同比,教育支出,%,30.086910687438962
2018-01-01,(后)当月同比,保险保费收入,%,22.238652576072294
2018-01-01,(后)当月同比,社保和就业支出,%,61.49648061317492
2018-01-01,(后)当月同比,房地产施工面积,%,10.764055575879382
2018-01-01,当月同比,一般日用品工业生产者出厂价格指数,%,
2018-01-01,当月同比,服务项目城市居民消费价格指数,%,
2018-01-01,当月同比,生产资料工业生产者出厂价格指数,%,
2018-01-01,当月同比,非食品城市居民消费价格指数,%,
2018-01-01,当月同比,建筑材料及非金属类购进价格指数,%,
2018-01-01,当月同比,农副产品类购进价格指数,%,
2018-01-01,当月同比,化工原料类购进价格指数,%,
2018-01-01,当月同比,有色金属材料及电线类购进价格指数,%,
2018-01-01,当月同比,采掘工业工业生产者出厂价格指数,%,
2018-01-01,当月同比,燃料、动力类购进价格指数,%,
2018-01-01,当月同比,消费品城市居民消费价格指数,%,
2018-01-01,当月同比,城市居民消费价格指数,%,
2018-01-01,当月同比,食品城市居民消费价格指数,%,
2018-01-01,(后)当月同比,商业营业用房施工面积,%,10.720962885419926
2018-01-01,(后)当月同比,金融机构人民币贷款余额,%,30.02762866810633
2018-01-01,当月同比,其它工业原材料及半成品类购进价格指数,%,
2018-01-01,(后)当月同比,电信业务总量,%,-0.01573179045254447
2018-01-01,(后)当月同比,金融机构人民币中长期贷款余额,%,34.81882202186293
2018-01-01,(后)当月同比,财产险赔付支出,%,35.57894736842109
2018-01-01,(后)当月同比,人身险保费收入,%,21.098919051379106
2018-01-01,(后)当月同比,商业营业用房销售额,%,32.84326056777633
2018-01-01,(后)当月同比,实际利用外资额,%,27.51499000666222
2018-01-01,(后)当月同比,办公楼竣工面积,%,292.1727395411605
2018-01-01,(后)当月同比,城乡社区事务支出,%,11.937162297378423
2018-01-01,(后)当月同比,保险赔付支出,%,22.769690182904068
2018-01-01,(后)当月同比,住宅商品房销售额,%,43.51589137121194
2018-01-01,(后)当月同比,商品房销售额,%,43.79248643093767
2018-01-01,(后)当月同比,商品住宅竣工面积,%,13.792662066397487
2018-01-01,(后)当月同比,财产险保费收入,%,30.287192574594933
2018-01-01,当月同比,木材及纸浆类购进价格指数,%,
2018-01-01,(后)当月同比,金融机构本外币存款余额,%,24.862278254395175
2018-01-01,(后)当月同比,文体与传媒支出,%,23.155802029925688
2018-01-01,(后)当月同比,一般公共服务支出,%,32.07194580705441
2018-01-01,(后)当月同比,公共财政预算收入,%,33.09960615825278
2018-01-01,(后)当月同比,人身险赔付支出,%,18.37743530095959
2018-01-01,(后)当月同比,房地产竣工面积,%,22.25516076937366
2018-01-01,(后)当月同比,商业营业用房新开工面积,%,15.413281130228661
2018-01-01,(后)当月同比,金融机构本外币贷款余额,%,28.726912532190262
2018-01-01,(后)当月同比,个人所得税,%,16.24253478862052
2018-01-01,(后)当月同比,房地产新开工面积,%,46.36930449538894
2018-01-01,(后)当月同比,公共财政预算支出,%,36.651269993646565
2018-01-01,(后)当月同比,规模以上工业企业亏损企业单位数,%,44.06809101962828
2018-01-01,当月同比,纺织原料类购进价格指数,%,
2018-01-01,(后)当月同比,办公楼销售面积,%,56.66855310318806
2018-02-01,当月同比,城市居民消费价格指数,%,103.1
2018-02-01,(后)当月同比,契税,%,54.08224433521163
2018-02-01,(后)当月同比,金融机构本外币存款余额,%,-9.191070360439902
2018-02-01,(后)当月同比,城乡社区事务支出,%,-18.591154692815703
2018-02-01,(后)当月同比,财产险赔付支出,%,-1.3971291866028746
2018-02-01,(后)当月同比,城市维护建设税,%,1.0628451054865762
2018-02-01,(后)当月同比,旅游外汇收入,%,-3.759398496240618
2018-02-01,(后)当月同比,个人所得税,%,-15.459974699185086
2018-02-01,(后)当月同比,保险赔付支出,%,-10.712952594251579
2018-02-01,当月同比,非食品城市居民消费价格指数,%,103.0
2018-02-01,当月同比,消费品城市居民消费价格指数,%,102.0
2018-02-01,(后)当月同比,金融机构人民币短期贷款余额,%,-14.142030556058705
2018-02-01,(后)当月同比,邮政业务总量,%,29.43042537851479
2018-02-01,当月同比,食品城市居民消费价格指数,%,103.6
2018-02-01,(后)当月同比,公共财政预算收入,%,-3.200286430361632
2018-02-01,当月同比,燃料、动力类购进价格指数,%,100.2
2018-02-01,(后)当月同比,商业营业用房销售额,%,-3.3867195870717848
2018-02-01,(后)当月同比,办公楼销售额,%,29.023804324088196
2018-02-01,(后)当月同比,房地产新开工面积,%,6.450403269373783
2018-02-01,当月同比,采掘工业工业生产者出厂价格指数,%,108.4
2018-02-01,(后)当月同比,房地产施工面积,%,-19.44432321754227
2018-02-01,当月同比,有色金属材料及电线类购进价格指数,%,105.8
2018-02-01,(后)当月同比,商业营业用房销售面积,%,-15.823516478840261
2018-02-01,(后)当月同比,社保和就业支出,%,17.45198590049082
2018-02-01,(后)当月同比,非税收入,%,-6.067455308656477
2018-02-01,当月同比,化工原料类购进价格指数,%,102.0
2018-02-01,(后)当月同比,金融机构本外币贷款余额,%,-6.380427249316201
2018-02-01,当月同比,农副产品类购进价格指数,%,99.8
2018-02-01,(后)当月同比,办公楼销售面积,%,13.940765893227702
2018-02-01,(后)当月同比,农林水事务支出,%,2.033793620682034
2018-02-01,(后)当月同比,国际旅游人数,%,-6.293787273464179
2018-02-01,(后)当月同比,财产险保费收入,%,-5.245678127567343
2018-02-01,(后)当月同比,企业所得税,%,10.615889905268583
2018-02-01,(后)当月同比,电信业务总量,%,-27.28416857487459
2018-02-01,(后)当月同比,商品房销售面积,%,-12.86216110727475
2018-02-01,(后)当月同比,教育支出,%,-5.391337681862563
2018-02-01,当月同比,教育文化和娱乐类城市居民消费价格指数,%,105.2
2018-02-01,(后)当月同比,规模以上大中型工业企业单位数,%,-23.91190742814483
2018-02-01,(后)当月同比,税收收入,%,-1.7578651636528053
2018-02-01,当月同比,黑色金属材料类购进价格指数,%,105.0
2018-02-01,(后)当月同比,商品住宅施工面积,%,-20.17531119812441
2018-02-01,(后)当月同比,住宅商品房销售面积,%,-14.343964118103258
2018-02-01,(后)当月同比,金融机构人民币存款余额,%,-9.102139135851273
2018-02-01,(后)当月同比,办公楼施工面积,%,-27.158596658352252
2018-02-01,当月同比,医疗保健类城市居民消费价格指数,%,108.7
2018-02-01,(后)当月同比,金融机构人民币个人贷款及透支,%,2.6746691437119052
2018-02-01,当月同比,服务项目城市居民消费价格指数,%,104.9
2018-02-01,当月同比,生产资料工业生产者出厂价格指数,%,103.2
2018-02-01,当月同比,生活资料工业生产者出厂价格指数,%,100.2
2018-02-01,当月同比,加工工业工业生产者出厂价格指数,%,102.8
2018-02-01,(后)当月同比,对外承包工程合同额,%,-30.160731169240464
2018-02-01,(后)当月同比,增值税,%,90.55454728775962
2018-02-01,当月同比,原材料工业工业生产者出厂价格指数,%,105.0
